Original Index,Title,Location,Organisation Chain,Bid Opening Place,Work Description,Tender Value in ₹,Product Category,Sub category,Pincode,Tender Reference Number,Tender ID,Tender Type,Tender Category,EMD Payable To,EMD Payable At,Awarded Value,Contract Date :,Contract Value :,Unnamed: 18
6002,Installation and energisation of Sankarda VIII L.I.Project under Kotpad Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Sankarda VIII L.I.Project under Kotpad Block of Koraput District,"5,72,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_31,Open Tender,Works,Nil,Nil,"571,377",05-Feb-2023,"INR 571,377",
6003,Installation and energisation of Pochia VI L.I.Project under Kotpad Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Pochia VI L.I.Project under Kotpad Block of Koraput District,"7,10,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_30,Open Tender,Works,Nil,Nil,"709,635",05-Feb-2023,"INR 709,635",
6004,Installation and energisation of Pochia V L.I.Project under Kotpad Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Pochia V L.I.Project under Kotpad Block of Koraput District,"14,25,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_3,Open Tender,Works,Nil,Nil,"1,210,572",10-Mar-2023,"INR 1,210,572",
6005,Installation and energisation of Pochia IV L.I.Project under Kotpad Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Pochia IV L.I.Project under Kotpad Block of Koraput District,"10,69,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_29,Open Tender,Works,Nil,Nil,"908,349",16-Mar-2023,"INR 908,349",
6006,Installation and energisation of Pochia III L.I.Project under Kotpad Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Pochia III L.I.Project under Kotpad Block of Koraput District,"8,09,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_28,Open Tender,Works,Nil,Nil,"808,475",05-Feb-2023,"INR 808,475",
6007,Installation and energisation of Pochia II L.I.Project under Kotpad Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Pochia II L.I.Project under Kotpad Block of Koraput District,"5,72,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_27,Open Tender,Works,Nil,Nil,"571,140",05-Feb-2023,"INR 571,140",
6008,Installation and energisation of Rataliguda L.I.Project under Baipariguda Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Rataliguda L.I.Project under Baipariguda Block of Koraput District,"11,40,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_26,Open Tender,Works,Nil,Nil,"884,252",16-Mar-2023,"INR 884,252",
6009,Installation and energisation of Atalaguda - II I L.I.Project under Baipariguda Block of Koraput District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and energisation of Atalaguda - II I L.I.Project under Baipariguda Block of Koraput District,"6,66,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_25,Open Tender,Works,Nil,Nil,"665,372",05-Feb-2023,"INR 665,372",
6010,New Installation and Energisation including power supply work of Khuntakata-I and Khuntakata-II LIP under Thakurmunda block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Khuntakata-I and Khuntakata-II LIP under Thakurmunda block in Mayurbhanj District,"5,71,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_24,Open Tender,Works,Nil,Nil,"570,903",05-Feb-2023,"INR 570,903",
6011,New Installation and Energisation including power supply work of Goudiabahali-II LIP under Thakurmunda block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Goudiabahali-II LIP under Thakurmunda block in Mayurbhanj District,"7,84,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_23,Open Tender,Works,Nil,Nil,"783,894",02-Feb-2023,"INR 783,894",
6012,New Installation and Energisation including power supply work of Goudiabahali-I LIP under Thakurmunda block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Goudiabahali-I LIP under Thakurmunda block in Mayurbhanj District,"5,72,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_22,Open Tender,Works,Nil,Nil,"571,140",02-Feb-2023,"INR 571,140",
6013,New Installation and Energisation including power supply work of Ghagarda LIP under Sukruli block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Ghagarda LIP under Sukruli block in Mayurbhanj District,"8,38,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_21,Open Tender,Works,Nil,Nil,"837,338",02-Feb-2023,"INR 837,338",
6014,New Installation and Energisation including power supply work of Mayurposi-II LIP under Sukruli block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Mayurposi-II LIP under Sukruli block in Mayurbhanj District,"6,67,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_20,Open Tender,Works,Nil,Nil,"666,224",02-Feb-2023,"INR 666,224",
6015,New Installation and Energisation including power supply work of Sarubil-II LIP under Sukruli block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Sarubil-II LIP under Sukruli block in Mayurbhanj District,"5,48,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_2,Open Tender,Works,Nil,Nil,"547,433",31-Jan-2023,"INR 547,433",
6016,New Installation and Energisation including power supply work of Uleikundi LIP under Sukruli block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Uleikundi LIP under Sukruli block in Mayurbhanj District,"5,45,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_19,Open Tender,Works,Nil,Nil,"544,396",02-Feb-2023,"INR 544,396",
6017,New Installation and Energisation including power supply work of Kashipal-I LIP under Sukruli block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Kashipal-I LIP under Sukruli block in Mayurbhanj District,"7,56,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_18,Open Tender,Works,Nil,Nil,"729,231",02-Feb-2023,"INR 729,231",
6018,New Installation and Energisation including power supply work of Deuli-I LIP under Sukruli block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Deuli-I LIP under Sukruli block in Mayurbhanj District,"5,68,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_17,Open Tender,Works,Nil,Nil,"567,731",02-Feb-2023,"INR 567,731",
6019,New Installation and Energisation including power supply work of Bharadaposi-II Panasi LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Bharadaposi-II Panasi LIP under Raruan block in Mayurbhanj District,"7,51,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_16,Open Tender,Works,Nil,Nil,"750,937",02-Feb-2023,"INR 750,937",
6020,New Installation and Energisation including power supply work of Badajharana-II LIP under Bijatola block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energization including Power supply work of Badajharana-II LIP under Bijatola block in Mayurbhanj District,"6,58,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_15,Open Tender,Works,Nil,Nil,"657,922",02-Feb-2023,"INR 657,922",
6021,New Installation and Energisation including power supply work of Bharadaposi-I LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Bharadaposi-I LIP under Raruan block in Mayurbhanj District,"7,60,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_14,Open Tender,Works,Nil,Nil,"759,970",02-Feb-2023,"INR 759,970",
6022,New Installation and Energisation including power supply work of Tilusahi-II LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Tilusahi-II LIP under Raruan block in Mayurbhanj District,"7,20,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_13,Open Tender,Works,Nil,Nil,"719,837",01-Feb-2023,"INR 719,837",
6023,New Installation and Energisation including power supply work of Talabiunria-III LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Talabiunria-III LIP under Raruan block in Mayurbhanj District,"6,88,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_12,Open Tender,Works,Nil,Nil,"687,196",01-Feb-2023,"INR 687,196",
6024,New Installation and Energisation including power supply work of Chhelianali-II LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Chhelianali-II LIP under Raruan block in Mayurbhanj District,"19,75,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_11,Open Tender,Works,Nil,Nil,"1,678,509",10-Mar-2023,"INR 1,678,509",
6025,New Installation and Energisation including power supply work of Righa-IV LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Righa-IV LIP under Raruan block in Mayurbhanj District,"6,11,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_10,Open Tender,Works,Nil,Nil,"610,957",01-Feb-2023,"INR 610,957",
6026,New Installation and Energisation including power supply work of Righa-III LIP under Raruan block in Mayurbhanj District,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",New Construction of Head works Distribution System and energisation including Power supply work of Righa-III LIP under Raruan block in Mayurbhanj District,"7,46,000",Civil Works - Others,,761126,e-BNID-01/ 2021-22,2021_CEBMB_68091_1,Open Tender,Works,Nil,Nil,"745,356",31-Jan-2023,"INR 745,356",
6027,New Installation and Energisation including power supply work of Sologada-I and Sologada-II LIP under Raruan block in Mayurbhanj District,Erasama,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack","EE Mahanadi South Division-I, Cuttack",New Construction of Head works Distribution System and energization including Power supply work of Sologada-I and Sologada-II LIP under Raruan block in Mayurbhanj District,"12,42,805",Civil Works - Others,,754139,IFB No.01 MSD / (Online) 2020-21,2020_CELBB_61000_22,National Competitive Bid,Works,"EE Mahanadi South Division-I, Cuttack",Cuttack,"1,056,509",08-Dec-2020,"INR 1,056,509",
6028,New Installation and Energisation including power supply work of Kudarsahi-II LIP under Raruan block in Mayurbhanj District,Dhamnagar,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Kudarsahi-II LIP under Raruan block in Mayurbhanj District,"44,48,706",Civil Works - Others,,756117,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_5,Open Tender,Works,NIL,NIL,"3,781,844.72",29-May-2022,"INR 3,781,844.72",
6029,New Installation and Energisation including power supply work of Rangamatia-II LIP under Raruan block in Mayurbhanj District,Jajpur,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Rangamatia-II LIP under Raruan block in Mayurbhanj District,"17,67,933",Civil Works - Others,,755001,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_20,Open Tender,Works,NIL,NIL,"1,603,514.89",29-May-2022,"INR 1,603,514.89",
6030,New Installation and Energisation including power supply work of Digposi-II LIP under Raruan block in Mayurbhanj District,Binjharpur,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Digposi-II LIP under Raruan block in Mayurbhanj District,"40,19,859",Civil Works - Others,,755001,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_2,Open Tender,Works,NIL,NIL,"3,417,282.06",29-May-2022,"INR 3,417,282.06",
6031,New Installation and Energisation including power supply work of Badajharana-I LIP under Bijatola block in Mayurbhanj District,Dhamnagar,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Badajharana-I LIP under Bijatola block in Mayurbhanj District,"14,99,819",Civil Works - Others,,756117,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_14,Open Tender,Works,NIL,NIL,"1,233,825",29-May-2022,"INR 1,233,825",
6032,New Installation and Energisation including power supply work of Digposi-I LIP under Raruan block in Mayurbhanj District,Dhamnagar,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Digposi-I LIP under Raruan block in Mayurbhanj District,"22,76,215",Civil Works - Canal,,756117,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_12,Open Tender,Works,NIL,NIL,"1,872,526",29-May-2022,"INR 1,872,526",
6033,New Installation and Energisation including power supply work of Udaypur Marchagoda and Kukudimundi LIP under Rairangpur block in Mayurbhanj District,Akhuapada,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Udaypur Marchagoda and Kukudimundi LIP under Rairangpur block in Mayurbhanj District,"47,72,356",Civil Works - Canal,,756122,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59018_1,Open Tender,Works,NIL,NIL,"4,056,980.09",29-May-2022,"INR 4,056,980.09",
6034,New Installation and Energisation including power supply work of Badada LIP under Rairangpur block in Mayurbhanj District,Dhamnagar,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE, Jajpur Irr Division,Jajpur","O/o the EE, Jajpur Irrigation Division, Jajpur",New Construction of Head works Distribution System and energization including Power supply work of Badada LIP under Rairangpur block in Mayurbhanj District,"53,44,786",Civil Works - Others,,756117,e-Procurement Notice No.01/ 2019-20,2020_CELBB_59016_3,National Competitive Bid,Works,NIL,NIL,"4,543,603",29-May-2022,"INR 4,543,603",
